,issue,PS1,y_PS,y''_PS,ACC_AI_PS
deeplearning4j,"Hi Guys, does anybody know what's the problem with running examples on mac os? trying to run MnistMLPExample and get fatal error has been detected by the Java Runtime Environment: yes. Even updated JDK Here is my gist","The sentence """"""trying to run MnistMLPExample and get fatal error has been detected by the Java Runtime Environment: yes."""""" uses <pattern>VB(get) fatal error</pattern> to indicate a fatal error encountered when running the MnistMLPExample. The answer is YES.",0,0,1
nodejs,"I need help , how can i update global variable 'data' fromthenin promise . roychri: if i use global data , nothing changing . console.log(data) display data without change after parse function , but inthendata is changed . If i try set data in then to global roychri: you are right, but in then console.log show information what i need , but not in global . i cant use changed variable in the rest of the program .only in then . its my problem .","The sentence """"""if i use global data , nothing changing ."""""" uses <pattern>not VB(changing)</pattern> to indicate that the global variable 'data' is not being updated as expected. 
 
 The sentence """"""i cant use changed variable in the rest of the program .only in then . its my problem ."""""" uses <pattern>can't VB(use) [undesired adjective](changed) Noun(variable)</pattern> to indicate that the user is unable to use the updated variable outside of the 'then' block.
 
 The answer is YES.",0,0,1
gitter,"Hi everyone. Is there a way to archive an old inactive gitter room, so that people can't post there anymore, but the archives are still available? I don't want to delete the room, since the delete dialog box mentions that all messages will be deleted and we would like to keep the messages in the room as an archive.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
nodejs,i am trying to fetch geolocation using google api but some error is coming regarding api key here is the link i am using this in a node app@rjoydip,"The sentence """"""i am trying to fetch geolocation using google api but some error is coming regarding api key here is the link i am using this in a node app@rjoydip"""""" uses <pattern>VB(throws) the error</pattern> to indicate an issue with the API key when fetching geolocation using the Google API. The answer is YES.",0,0,1
nodejs,So I used Js and node for a while up until node v 0.10 and around when io.js was forked. And haven't touched it much since. And now is on v6 and most people are doing es6. Can anyone point me in the right direction on trying to start new projects using es6 properly? I'm not as familiar with that new syntax as much. Arrow functions look weird lol Thanks guys Yea at work were starting a project in node so I need to catch up,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
typescript,"I have some places where I use{ [key: string]: any }, can I safely replace that with Object? Or should I use object?",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
deeplearning4j,how it was impossible to get a working scala 2.10 build ah i already moved away from both google and 2.10 now anyway:P document what exactly how to get it running on google?,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
ethereum,total newb question... I transferred out some Ether to a trading service and yet my local wallet still hasn't updated (that the withdrawal occured)... any idea why?,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
nodejs,hello guys I am getting the following error in a nodejs project any ideas? problem solved,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
typescript,Does the index signature work with getters? I have effectively this: Where I would expect to do something like this: [code],No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
docker,hey guys what is the best way to troubleshoot localhost networking problems? i have a local mysql instance (non docker) and a webserver i want to talk to it. but it's not seeing outside itself. I'm a beginner at troubleshooting these use interactive mode?,"The sentence """"""but it's not seeing outside itself."""""" uses <pattern>not VB(seeing) outside itself</pattern> to indicate the program's malfunction or undesired behavior. The answer is YES.",0,0,1
nodejs,Anyone familiar with Hexo? It uses stylus and I'm trying to figure out how to get some basic styling going.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
docker,"I have site1.com, site1.com ... site*.com runing on their own container, how to config all these containers all listen to port 80? just like apache vhost so i have to install nginx on the host machine ? or one of the image ,say site1.com let me have a look at the *.yml file?",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
nodejs,How can i prevent new socket.io connection on page reload. On page refresh i am connected with new socket id and not able to fetch previous socket data.,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
deeplearning4j,"Hi , I am using HDFS as file system, when I run a DL4J application on spark, during the application execution, I am getting an error related to spark shuffling:org.apache.spark.shuffle.MetadataFetchFailedException: Missing an output location for shuffle 0is this error is because spark is not configured to write read and write form HDFS?","The sentence """"""Hi , I am using HDFS as file system, when I run a DL4J application on spark, during the application execution, I am getting an error related to spark shuffling:org.apache.spark.shuffle.MetadataFetchFailedException: Missing an output location for shuffle 0is this error is because spark is not configured to write read and write form HDFS?"""""" uses <pattern>VB(getting) an error</pattern> to indicate ... The answer is YES.",0,0,1
deeplearning4j,"Hi all, I have some issue to build with snapshots and sbt: here is my Build.scala I get the following exception: can you help me with this? agibsonccc: i run it again an had the same issue, it's on aws and the network is working fine","The sentence """"""Hi all, I have some issue to build with snapshots and sbt: here is my Build.scala I get the following exception: can you help me with this?"""""" uses <pattern>VB(have) some Noun(issue)</pattern> to indicate a problem with building using snapshots and sbt. 
 
 The sentence """"""agibsonccc: i run it again an had the same issue, it's on aws and the network is working fine"""""" uses <pattern>VB(had) the same Noun(issue)</pattern> to indicate a recurring problem.
 
 The answer is YES.",0,0,1
typescript,"Hey, I'm using this library: and it comes with a typescript header file: but I can't figure out how to import it properly. Any ideas? I've tried various styles of import, but I keep getting errors similar to '.../keycloak-js/dist/keycloak.d.ts' is not a module","The sentence """"""I keep getting errors similar to '.../keycloak-js/dist/keycloak.d.ts' is not a module"""""" uses <pattern>VB(getting) errors</pattern> to indicate the program's malfunction or undesired behavior. The answer is YES.",0,0,1
docker,"what would be the ip address of a container in a swarm using the Overlay Network Driver? would that be the ip inside of ""docker inspect""?",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
docker,Where can I get help with the docker go sdk?,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
typescript,"Does anyone know whether the following is intended behavior and, if yes, what the rationale is? The closest thing I could find is a that suggests that it should work.. maybe.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
nodejs,"Hi We just published a library- , Now when i am trying to install that version- NPM is giving me error that the version is not found. any specific reason ?","The sentence """"""Now when i am trying to install that version- NPM is giving me error that the version is not found."""""" uses <pattern>VB(giving) me error</pattern> to indicate that the user is encountering an error when trying to install a specific version of the library. The answer is YES.",0,0,1
docker,Someone can help me with adb inside docker? When i'm running container sometimes smartphone it's detected and sometimes no.,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
ethereum,"I have a question? How much gigabytes will be downloaded if you put $ 2,500 worth of ether into a mist wallet? How much gigabytes will be downloaded if you put $ 2,500 worth of ether into a mist wallet? @doktor1897",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
appium,"Hello, i have updated my appium to 1.16.0 . while running test suite, I am getting this error ""[debug] [W3C] Encountered internal error running command: Error: The instrumentation process cannot be initialized. Make sure the application under test does not crash and investigate the logcat output. "" does any body knows abt it? Thanks! toien44: hey were you able to fix this issue ? i am getting similar kind of issue","The sentence """"""while running test suite, I am getting this error ""[debug] [W3C] Encountered internal error running command: Error: The instrumentation process cannot be initialized. Make sure the application under test does not crash and investigate the logcat output."""""""" uses <pattern>VB(getting) this error</pattern> to indicate ... The answer is YES.",0,0,1
docker,"Hey there, can anyone help me with an cron issue. I have a PHP container in which I need to run cron (for wordpress, because the wordpress cron is not running) I created a cron with supervisord and the service is running in the container but the crontab (which is also available in the container) is never starting or running in the dockerfile: cron tab file in the container: and the supervisor d: and the /tmp/test is never created its weird","The sentence """"""I have a PHP container in which I need to run cron (for wordpress, because the wordpress cron is not running)"""""" uses <pattern>not VB(running)</pattern> to indicate the WordPress cron is not functioning as expected.
 
 The sentence """"""the crontab (which is also available in the container) is never starting or running in the dockerfile"""""" uses <pattern>not VB(starting or running)</pattern> to indicate the crontab is not initiating or executing as intended.
 
 The sentence """"""and the /tmp/test is never created"""""" uses <pattern>not VB(created)</pattern> to indicate the /tmp/test file is not being generated.
 
 The answer is YES.",0,0,1
ethereum,"Hello have gotten some issue again, I lost my keystore file, and my private key . All I have it my 24 words seed . Pls can I still log in on my ETH wallet ?","The sentence """"""Hello have gotten some issue again, I lost my keystore file, and my private key."""""" uses <pattern>VB(gotten) problem with Noun(keystore file, private key)</pattern> to indicate the user has lost their keystore file and private key, which are essential for accessing their ETH wallet. The answer is YES.",0,0,1
appium,"Hi,I'm using python. Is there a way to copy and paste text and Unicode from appium?send_keys only allows numbers.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
ethereum,Hey guys I have been having trouble with how to set up any software for mining ether can anyone help me ? I know how to start mining and I already have an ether wallet I am having trouble with downloading the software I seem to be constantly downloading the wrong software please help?,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
docker,hey allo ! anyone know how to target a specific device when running container ? from here it says. what is the device serial? the actual android device serial ? or the usb serial ?,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
nodejs,"hello guys, haw I can streaming video from my webcam with nodejs",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
appium,hi i am not able to launch appium after upgrade node version 10.0.0. TypeError: frame.getFileName is not a function at isInsideNodeModules (internal/util.js:360:28),"The sentence """"""hi i am not able to launch appium after upgrade node version 10.0.0. TypeError: frame.getFileName is not a function at isInsideNodeModules (internal/util.js:360:28)"""""" uses <pattern>not VB(able) to launch appium</pattern> and <pattern>VB(throws) the error</pattern> to indicate the user is unable to launch Appium after upgrading Node.js to version 10.0.0 and encounters a TypeError. The answer is YES.",0,0,1
deeplearning4j,"I have a quick question about the word2vecSentimentRNN example? from my understanding this is a supervised learning approach since the model gets trained initially, is this correct?",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
deeplearning4j,"Guys, I have a conceptual question in the working of the training. So few days back I asked and was told that if a DataSetIterator iterates over the entire dataset in each .next() then the number of epochs and number of iterations are essentially the same. My question is, I assume the possibility of iterating over smaller portions of the data set must have provided some use case (better results?) can some one who has more information on this please coment?@AlexDBlack@raver119?Also if I call train with a datasetIterator that has a batch size of imagine total/10 (can provide 10 batches) and have defined number of iterations as 5, the fit() method will iterate 5 times over each batch? so in total of 10 batches * 5 iterations ? or am I all worng",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
appium,Has anyone seen the error :'Error: Cannot find module 'appium-gulp-plugins'' when running 'npm install -g appium-xcuitest-driver' ?,"The sentence """"""Has anyone seen the error :'Error: Cannot find module 'appium-gulp-plugins'' when running 'npm install -g appium-xcuitest-driver' ?"""""" uses <pattern>VB(seen) the error</pattern> to indicate a problem with finding a required module during the installation process. The answer is YES.",0,0,1
deeplearning4j,"anyone encounter this error when using deeplearning4j on spark: Exception in thread ""main"" java.lang.IllegalStateException: No updater to combine was trying to run the example codes ok","The sentence """"""anyone encounter this error when using deeplearning4j on spark: Exception in thread ""main"" java.lang.IllegalStateException: No updater to combine was trying to run the example codes ok"""""" uses <pattern>VB(encounter) this error</pattern> to indicate a problem encountered when using deeplearning4j on Spark. The answer is YES.",0,0,1
nodejs,"Hey, I am trying to migrate from cjs to es6 I want to convert I was thinking of something like, but SplitBox is const so can't reassign it Please let me know what else can be done.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
gitter,"Hi gitter folks, are there any plans to do work on the Android client? And if you are, is there a place where one can contribute with issues and feedback",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
gitter,"Hi, is there a way to create private rooms? it's mentioned on the Billing page and I could swear I used them in the past but now just can't find a way to do it. Oh never mind, found the way to do it from theAdd A Roombutton. Wasn't clear to me from the new community creation workflow.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
ethereum,AliceTheHive: How can I check if RPC is disabled in geth? How can I even issue a tx from a console? I cannot type anything in the console after typing geth + enter. Is this still an issue: ?,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
docker,all: trying to find a simple way to tail or access stdout of a linked container running a simple service from another container (running tests) - I'd rather not modify the container running the service i.e. just use stdout - is there a good way to write stdout to a shared volume??,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
gitter,"hey gitter support, can you help me rename my gitter channel ( My library changed name to bunit. So can I change the name to",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
typescript,"webstrand: my ts code consumes modules withimport from, but I have some dynamicrequire()calls that need to happen during runtime and can't be compiled away into static ones. will rollup choke on it? I'm using them to have a module/addon/extension system in my app well, thats better asked in a rollup discussion place anyway. you gave me some great pointers guys. thank you :)",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
ethereum,i want to run serpent contract in geth testnet. how can i go about it?,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
docker,Good day everyone! Is there a way to order commands in docker-compose? Thank you.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
ethereum,"I need help recovering a wallet. Who can I contact? I have the key, dont remember the pass. Yeah it appears I have forgotten my pre-sale password I just have the json",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
nodejs,hello all anyone who can help me when using webpack with hybride crypto js it gives me error ERROR in keymanager.js Module not found: Error: Can't resolve 'react-native',"The sentence """"""hello all anyone who can help me when using webpack with hybride crypto js it gives me error ERROR in keymanager.js Module not found: Error: Can't resolve 'react-native'"""""" uses <pattern>VB(gives) me error</pattern> to indicate a problem encountered with webpack and hybride crypto js. The answer is YES.",0,0,1
gitter,Has anyone else noticed that Alt-clicking timestamps to insert links into the chat input field stops working periodically? Restarting the Gitter client (I'm using the desktop client) fixes the issue. I'll check the Console next time and see if an error is generated when it fails to work correctly.,"The sentence """"""Has anyone else noticed that Alt-clicking timestamps to insert links into the chat input field stops working periodically?"""""" uses <pattern>VB(stops) VB(working)</pattern> to indicate that the functionality of Alt-clicking timestamps to insert links into the chat input field ceases to function intermittently. The answer is YES.",0,0,1
docker,"Did someone tryed to debug java container via Windows machine? I`m getting just an error all time and I`ve forwarded 8000 port throught docker-compose trying to connect 192.168.99.100:8000 for debug via Intellij Idea, but it fails","The sentence """"""I`m getting just an error all time and I`ve forwarded 8000 port throught docker-compose trying to connect 192.168.99.100:8000 for debug via Intellij Idea, but it fails"""""" uses <pattern>VB(getting) just an error</pattern> and <pattern>VB(fails)</pattern> to indicate the program's malfunction or undesired behavior. The answer is YES.",0,0,1
deeplearning4j,"Hello! I have problem using CUDA - it not work. I tries with different ways. Maybe graphic card too old, but it has CUDA... I build examples with maven and here logs and other info: Ok. Thank you. Can you add this info into requirements? I spend much time trying to solve the problem :)","The sentence """"""Hello! I have problem using CUDA - it not work."""""" uses <pattern>VB(problem) using Noun(CUDA) - it VB(not work)</pattern> to indicate the issue with CUDA not functioning properly. The answer is YES.",0,0,1
gitter,"hey guys, I just started using gitter, I logged in with twitter first and downloaded the Mac OS X app, but then I found some rooms that required me to be logged in with github, so I logged out in the browser and logged back in with github, but I can't find how to logout of the desktop app to make my account a github account only or how to add my github account to the twitter login so it knows that I have a github account too Thanks! I didn't realize there was a menu bar option, I was clicking on my picture on the main app, looking in the menu, and using the command-comma to look for something in the options. Gitter n00b :-)",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
deeplearning4j,"Question, how can I judge TerminationReason is Error or IterationTerminationCondition or EpochTerminationCondition? When "" Hit epoch termination condition at epoch 29. Details: MaxEpochsTerminationCondition(30)â€œ, if I continue trainer.fit() will it be overfit again? So code will not make thing worse?",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
deeplearning4j,"hi, is there any instructions to decide how many layers should I choose? if so may take a lot try and effort",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
ethereum,Guys is there any other place which is safe where I can turn my BTC into ETH? Tried shapeshifting and they just scammed me,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
deeplearning4j,hello im getting exception when trying to use transfer learning api heres the gist the error is on TransferLearningHelper transferLearningHelper = new TransferLearningHelper(net);,"The sentence """"""hello im getting exception when trying to use transfer learning api heres the gist the error is on TransferLearningHelper transferLearningHelper = new TransferLearningHelper(net);"""""" uses <pattern>VB(getting) exception</pattern> to indicate an error encountered when using the transfer learning API. The answer is YES.",0,0,1
gitter,"how do I join a channel from the IRC gateway? the usual IRC syntax #user/project doesn't work, even tho' the one channel I see via the IRC client has that same form mm odd enough I could join this channel from the irc client (where I'm typing this very line), but I cannot do the same with scopatz/xonsh ohhh wait, the github project got renamed, but the title via web interface stayed scopatz/xonsh my bad, sorry for the noise",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
typescript,"does the dts have ""declare module 'hyperapp'"" in it? right, that declares a global symbol hyperapp that doesnt work when you use it with the ""import from 'hyperapp'"" syntax",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
deeplearning4j,"If I have to run a spark example on a cluster, does the master node have to have GPU cards or CUDA installed? I assume no but I get an error if I try to run a spark example. ""Caused by: org.nd4j.linalg.factory.Nd4jBackend$NoAvailableBackendException: Please ensure that you have an nd4j backend on your classpath. Please see: "" I built the uber jar using ""mvn clean package -P shade"" from the dl4j-spark-examples dir Is there anything I am missing? I have GPU cards on slave nodes + CUDA installed","The sentence """"""I get an error if I try to run a spark example. ""Caused by: org.nd4j.linalg.factory.Nd4jBackend$NoAvailableBackendException: Please ensure that you have an nd4j backend on your classpath. Please see: """""" uses <pattern>VB(get) an error</pattern> to indicate that the user encounters an error when trying to run a Spark example. The answer is YES.",0,0,1
appium,"Hi, could someone help me with appium in docker container, I have an issue and don`t know how to solve it.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
ethereum,"Installing Ethereum Wallet, last of couple of blocks are not being download for last couple of hours. network is connected and peers are available. if I stop the process and re-run does it start downloading all the blocks again or it will continue from where it was?","The sentence """"""Installing Ethereum Wallet, last of couple of blocks are not being download for last couple of hours."""""" uses <pattern>not VB(download)</pattern> to indicate that the last few blocks are not being downloaded for the last couple of hours. The answer is YES.",0,0,1
typescript,"does someone has experience here with typeorm in combination with heroku postgres. I am new to Typescript and tried to setup my first db, bcs i loved jpa when working with java i also wanted to use typeorm here. My problem is that i just didnt understood how it should work. Do you have maybe a code example or a good tutorial how do you connect to the heroku db(should also work from starting the application local)","The sentence """"""My problem is that i just didnt understood how it should work."""""" uses <pattern>VB(got) problem with Noun(understanding how it should work)</pattern> to indicate a lack of understanding in setting up TypeORM with Heroku Postgres. The answer is YES.",0,0,1
nodejs,ajay7868: any one let me know how to send response 200 when data insertvar error = new Error();error.status = 200;callback(error);return app.models.Subject.create({ ...data });i am sending data like this@usingloop back,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
nodejs,hey there. Is it possible to immediate pass code from the command line to node? eg from cmd line: ah tnx :),No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
deeplearning4j,"hi , if i want to use SVM classifer as the classifer of the DBN,not BP, what should i do?",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
deeplearning4j,"I've trained sparkdl4jmultilayer model with configuration of recurrent neural net for regression task on the training set containing time series data. The model is trained successfully. Now, I am trying to do predictions using it on my prediction set which is a spark dataframe. But how can I input my dataframe to the model ?I've tried iterating through each row of dataframe and converting it to the Vector but to create a Vector from it, I need Array[Double]. As my dataset also has timeseries data, its not allowing that. Is there any solution to this ?",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
typescript,Hey! Is it possible to access a property using a string? Something likethis.['string'];,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
typescript,hi all.. can somebody please clarify why typecheck doesnt work when key is dynamic? but if I do items.key it all works any ideas?,"The sentence """"""hi all.. can somebody please clarify why typecheck doesnt work when key is dynamic? but if I do items.key it all works any ideas?"""""" uses <pattern>not VB(work)</pattern> to indicate that the typecheck function is not working when the key is dynamic. The answer is YES.",0,0,1
gitter,Trying to implement Gitter for my org but email notifications dont seem to work. Any help is appreciated! I am expecting that I get an email notification when someone posts a message directly to me. But it has not worked until now. I went through the doc and made sure I have selected the right notifications. Maybe I am expecting something that is not available. Please let me know if that is the case. MadLittleMods:,"The sentence """"""Trying to implement Gitter for my org but email notifications dont seem to work."""""" uses <pattern>not VB(work)</pattern> to indicate that the email notifications feature is not functioning as expected. 
 
 The sentence """"""But it has not worked until now."""""" uses <pattern>not VB(work)</pattern> to indicate that the email notifications feature has consistently failed to function.
 
 The answer is YES.",0,0,1
docker,Hi all I have problem with accessing intranet from container. But have no problems accessing extranet from container. In host machine I can access intranet successfully. Any ideas how to debug & fix this? Any cmd to check this?,"The sentence """"""Hi all I have problem with accessing intranet from container."""""" uses <pattern>VB(got) problem with Noun(accessing intranet)</pattern> to indicate the issue with accessing the intranet from the container. The answer is YES.",0,0,1
appium,"npatelautomation: Hi, I have upgraded my appium version to 1.10 and scrolling command is not working for me (browser.execute('mobile: scroll', {direction: dir});) Does anyone facing this issue? Kindly please help thanks","The sentence """"""Hi, I have upgraded my appium version to 1.10 and scrolling command is not working for me (browser.execute('mobile: scroll', {direction: dir});)"""""" uses <pattern>not VB(work)</pattern> to indicate that the user is experiencing an issue where the scrolling command is not functioning after upgrading the Appium version. The answer is YES.",0,0,1
docker,"I have a docker image with ssh server (open ssh). Runs on a non-default port 9911. First login succeeds, but when I try second login with the same user I get ssh_exchange_identification: Connection closed by remote host. I think this issue exists only when ssh runs in docker Maybe somebody know more info about this I have a wp system that has a folder insidewp-content. This folder is a docker volume, which is also mounted in an ssh container, so users can upload stuff with WinSCP I dont want users to access the host machine, they just access the isolated docker container with sftp / ssh","The sentence """"""First login succeeds, but when I try second login with the same user I get ssh_exchange_identification: Connection closed by remote host."""""" uses <pattern>VB(get) ssh_exchange_identification: Connection closed by remote host</pattern> to indicate an issue with the SSH connection on the second login attempt. The answer is YES.",0,0,1
ethereum,"Hi Tehre, I am new at 'Ethereum Wallet'. Yestereday I transfered some Bitcoins to ETH viaShapeShift. OnEtherscan.io, my address has the right amount of ETH. But in my Ethereum Wallet the balance is still 0. The transfer is 9 hours ago. What might be the reasons that my Ethereum Account is still 0? Running on Mac.Thanks","The sentence """"""But in my Ethereum Wallet the balance is still 0."""""" uses <pattern>VB(is) still 0</pattern> to indicate that the balance in the Ethereum Wallet is not updating correctly. The answer is YES.",0,0,1
docker,"hi, is there a way to block a specific container from sending smtp?",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
nodejs,"Can someone help me with this really basic code snippet. Ive got a module that checks my email for an OTP code that I need to use to login to a website. It works great, but Im having trouble actually using it in other modules. Its just one function that I want to export. Would so appreciate anyone taking a look thanks guys Its just the one function fetchOTP() that Im looking to expose, should just return this OTPCode = res[0]; (the code as a string)",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
ethereum,"I sent ETH from my coinbase to my GateHub, I haven't recieved it on GateHub, How can I trace that fund? I went to etherscan, it shows my transaction but I can't figure it out where is the fund! Do they have any customer service contact? roninkaizen: I contacted coinbase, they said they can't do anything with the sent fund! I do not know what to do:(","The sentence """"""I contacted coinbase, they said they can't do anything with the sent fund!"""""" uses <pattern>VB(can't do) anything with the sent fund</pattern> to indicate that Coinbase is unable to assist with the issue of the sent fund. The answer is YES.",0,0,1
typescript,"Hey, can I do ""inline"" type assertion in higher order function? Like: [code]",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
nodejs,"Whats the name part in the vue js file for? export default {name: 'someName', so what does it do? I thought it was related to the component somehow but mine work without it Im in the wrong channel Lmao",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
nodejs,"Hey, does anyone know what is the right way to deal with relationships in sequelize? I have two models; A category can have many subCategory and a subCategory can only belong to one category. In my category, I used the ""hasMany"" method to associate with the subCategory. Do I need to invoke the ""belongsTo"" method in subCategory to associate to category? Because when I do so, I get 2 foreign keys (I only need one in subCategory)",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
nodejs,"anybody there? i am trying to do anpm install -g truffle- a global install, its not happening i am getting permission denied error - I am on a VM and as root","The sentence """"""i am trying to do anpm install -g truffle- a global install, its not happening i am getting permission denied error - I am on a VM and as root"""""" uses <pattern>VB(getting) permission denied error</pattern> to indicate that the user is encountering a permission denied error while trying to perform a global install using npm. The answer is YES.",0,0,1
docker,I have some issues with docker on OSX. all my containers go into timeout state like every 30 mins. so I have to docker-machine restart container. Any idea how to debug whats going wrong with my env? Thx,"The sentence """"""all my containers go into timeout state like every 30 mins."""""" uses <pattern>VB(go) into Noun(timeout state)</pattern> to indicate the containers are entering a timeout state periodically. The answer is YES.",0,0,1
deeplearning4j,"Hello! a brief question on RNN. If I submit the entire timeserie on ComputationGraph.output method, do I get the values for all steps or just the last one? Thank you very much!",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
deeplearning4j,"Hii.... As a part of my course work, I am trying to run DBN and Convolutional Nets against MNSIT dataset and CIFAR10 dataset (or any other dataset) for image recognition. Can someone suggest me if it is feasible with deeplearning4j ? THANKS !! Thanks@AlexDBlack!!",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
gitter,"Hey guys,I just installed the gitter app for windows, and I think I typed the wrong github credentials password in during the OAuth process. Now, gitter asks for my permission (it does it anyways, despite the fact that my credentials were wrong) and when I click either deny or allow, the gitter window disappears. the process appears to be still running, though. is there a way to completely reset the typed-in credentials ? I tried uninstalling and re-installing it again, but the problem persists.","The sentence """"""when I click either deny or allow, the gitter window disappears. the process appears to be still running, though."""""" uses <pattern>VB(disappears)</pattern> to indicate the window unexpectedly closing while the process continues to run. 
 
 The sentence """"""I tried uninstalling and re-installing it again, but the problem persists."""""" uses <pattern>VB(persists)</pattern> to indicate the issue remains unresolved despite reinstallation efforts.
 
 The answer is YES.",0,0,1
deeplearning4j,Does anyone have an example pom file I could use for my own project ?,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
deeplearning4j,where can I find information about the new local transform? Everything I see seems to still be using spark,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
typescript,is there a way to write a function like this: [code],No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
appium,"Hi, I am facing following issue while running scripts on Android 7 .I am not getting whats issue .It would be grate if anyone helps me",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
ethereum,Is oraclize not working on Rinkeby?,"The sentence """"""Is oraclize not working on Rinkeby?"""""" uses <pattern>not VB(working)</pattern> to indicate a potential malfunction or undesired behavior of the program. The answer is YES.",1,0,0
gitter,why can't create a community for an org? what does the error icon mean?,"The sentence """"""why can't create a community for an org?"""""" uses <pattern>can't VB(create)</pattern> to indicate ... The answer is YES.",1,0,0
ethereum,"GUYS can you help me , can't send the ETH from ETHWallet transaction stuck on 0 from 12 confirmations i tried already 15 times and i can't find my transaction on etherscan","The sentence """"""GUYS can you help me , can't send the ETH from ETHWallet transaction stuck on 0 from 12 confirmations i tried already 15 times and i can't find my transaction on etherscan"""""" uses <pattern>can't VB(send) the ETH</pattern> and <pattern>VB(stuck) on 0 from 12 confirmations</pattern> to indicate the user is unable to send ETH and the transaction is stuck without confirmations. The answer is YES.",0,0,1
appium,aniket-21: i uninstalled the app still getting the same error aniket-21: An unknown server-side error occurred while processing the command. Original error: Error executing adbExec. Original error: exited with code 1'; Stderr: 'Failed to install settings_apk-debug.apk: (WARNING: The server did not provide any stacktrace information) Command duration or timeout: 2.73 seconds aniket-21: please help me,"The sentence """"""aniket-21: An unknown server-side error occurred while processing the command. Original error: Error executing adbExec. Original error: exited with code 1'; Stderr: 'Failed to install settings_apk-debug.apk: (WARNING: The server did not provide any stacktrace information) Command duration or timeout: 2.73 seconds"""""" uses <pattern>VB(occurred) while processing the command</pattern> and <pattern>VB(Failed) to install Noun(settings_apk-debug.apk)</pattern> to indicate an unknown server-side error and a failure to install the APK. The answer is YES.",0,0,1
docker,so i need to be able to mount the host machines' git app dir into the 'web' docker compose container. But this git app path differs from developer to developer is there a way to docker-compose up and specify this mount path?,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
deeplearning4j,"Do you, guys publish snapshots anywhere? I see. I'm trying to rebuild everything on Mac, but it would not build other platforms. So sbt fails on downloading backends. Oh, let me try",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
